ள,0.5237303933,ள,0.5237303933,-0.2808922222
ள  2,0.4882326943,ள  2,0.4882326943,-0.3113731416
ள1,0.6695675639,ள1,0.6695675639,-0.1742055932
ள2,0.7293795923,ள2,0.7293795923,-0.1370463922
ளா,0.076785045,ளா,0.076785045,-1.1147233569
ளா1,0.1501045672,ளா1,0.1501045672,-0.8236060934
ளி,0.4277076264,ளி,0.4277076264,-0.3688530058
ளி1,0.5194629967,ளி1,0.5194629967,-0.2844453834
ளி2,0.3561957903,ளி2,0.3561957903,-0.4483112176
ளீ,0.0033168486,ளீ,0.0033168486,-2.4792743517
ளீ1,0.0067462727,ளீ1,0.0067462727,-2.1709361076
ளீ2,0.0027622783,ளீ2,0.0027622783,-2.5587325683
ளு,0.1228892405,ளு,0.1228892405,-0.9104861399
ளு1,0.3305673615,ளு1,0.3305673615,-0.4807400286
ளு2,0.102342412,ளு2,0.102342412,-0.9899443518
ளூ,0.0033168486,ளூ,0.0033168486,-2.4792743517
ளூ2,0.0027622783,ளூ2,0.0027622783,-2.5587325683
ளெ,0.0101163882,ளெ,0.0101163882,-1.9949745137
ளெ1,0.0067462727,ளெ1,0.0067462727,-2.1709361076
ளே,0.0043119032,ளே,0.0043119032,-2.3653309974
ளே1,0.0674627268,ளே1,0.0674627268,-1.1709361089
ளை,0.2524121781,ளை,0.2524121781,-0.5978896956
ளை1,0.3862241112,ளை1,0.3862241112,-0.4131606176
ளொ,0.0019901092,ளொ,0.0019901092,-2.7011230926
ளோ,0.0063020123,ளோ,0.0063020123,-2.2005207535
ளோ1,0.010119409,ளோ1,0.010119409,-1.9948448507
ளௌ,0.0001658424,ளௌ,0.0001658424,-3.7803044259
ற்,0.8156130697,ற்,0.8156130697,-0.0885158235
ற்1,1.0068811981,ற்1,1.0068811981,0.0029782312
ற்2,0.6792442406,ற்2,0.6792442406,-0.1679740353
ற,0.4225665111,ற,0.4225665111,-0.3741049243
ற1,0.8314781083,ற1,0.8314781083,-0.0801491807
ற2,0.6535550522,ற2,0.6535550522,-0.1847178238
றா,0.0908816515,றா,0.0908816515,-1.0415237896
றா1,0.2007016124,றா1,0.2007016124,-0.6974491385
றி,0.3252170048,றி,0.3252170048,-0.4878267543
றி1,0.5346421102,றி1,0.5346421102,-0.2719368377
றி2,0.27084139,றி2,0.27084139,-0.567284966
றீ,0.0018242667,றீ,0.0018242667,-2.7389116694
றீ1,0.048910477,றீ1,0.048910477,-1.3105981017
றீ2,0.0015192531,றீ2,0.0015192531,-2.8183698688
று,0.7199219877,று,0.7199219877,-0.1427145621
று1,0.7336571544,று1,0.7336571544,-0.134506843
று2,0.5995525109,று2,0.5995525109,-0.2221727739
றூ,0.004643588,றூ,0.004643588,-2.3331463198
றூ2,0.0038671897,றூ2,0.0038671897,-2.4126045236
றெ,0.0140966065,றெ,0.0140966065,-1.8508854232
றெ1,0.0252985226,றெ1,0.0252985226,-1.5969048403
றே,0.0063020123,றே,0.0063020123,-2.2005207535
றே1,0.1079403629,றே1,0.1079403629,-0.9668161262
றை,0.2313501896,றை,0.2313501896,-0.6357301402
றை1,0.2546717938,றை1,0.2546717938,-0.5940191527
றொ,0.0084579639,றொ,0.0084579639,-2.0727341728
றொ1,0.0067462727,றொ1,0.0067462727,-2.1709361076
றோ,0.0109456004,றோ,0.0109456004,-1.960760411
றோ1,0.0337313634,றோ1,0.0337313634,-1.4719661046
றௌ,0.0001658424,றௌ,0.0001658424,-3.7803044259
ன்,2.1625852845,ன்,2.1625852845,0.3349732435
ன்1,3.2635094111,ன்1,3.2635094111,0.5136848694
ன்2,1.8010054693,ன்2,1.8010054693,0.2555150317
ன,1.0073269185,ன,1.0073269185,0.0031704396
ன1,1.1839708561,ன1,1.1839708561,0.0733410122
ன2,1.2241036407,ன2,1.2241036407,0.0878181896
னா,0.1655107449,னா,0.1655107449,-0.7811738067
னா1,0.3103285435,னா1,0.3103285435,-0.5081782769
னி,0.367340982,னி,0.367340982,-0.4349306174
னி1,0.4115226337,னி1,0.4115226337,-0.3856062736
னி2,0.3059223247,னி2,0.3059223247,-0.5143888292
னீ,0.0167500854,னீ,0.0167500854,-1.7759829744
னீ1,0.0168656817,னீ1,0.0168656817,-1.7729961002
னீ2,0.0139495056,னீ2,0.0139495056,-1.8554411844
னு,0.1021589368,னு,0.1021589368,-0.9907236356
னு1,0.266477771,னு1,0.266477771,-0.574339013
னு2,0.0850781725,னு2,0.0850781725,-1.0701818474
னூ,0.0086238063,னூ,0.0086238063,-2.0643010068
னூ2,0.0071819237,னூ2,0.0071819237,-2.1437592131
னெ,0.0124381822,னெ,0.0124381822,-1.9052430857
னெ1,0.0505970451,னெ1,0.0505970451,-1.2958748455
னே,0.0132673944,னே,0.0132673944,-1.8772143604
னே1,0.0978209539,னே1,0.0978209539,-1.0095681065
னை,0.2399739959,னை,0.2399739959,-0.6198358168
னை1,0.4418808608,னை1,0.4418808608,-0.3546948086
னொ,0.0026534789,னொ,0.0026534789,-2.5761843615
னொ1,0.0168656817,னொ1,0.0168656817,-1.7729961002
னோ,0.0283590555,னோ,0.0283590555,-1.5473082375
னோ1,0.0286716589,னோ1,0.0286716589,-1.5425471787
னௌ,0.0003316849,னௌ,0.0003316849,-3.4792742993
ஜ்,0.0220570432,ஜ்,0.0220570432,-1.6564527062
ஜ்1,0.0252985226,ஜ்1,0.0252985226,-1.5969048403
ஜ்2,0.0183691509,ஜ்2,0.0183691509,-1.7359109182
ஜ,0.0903841242,ஜ,0.0903841242,-1.0439078458
ஜ1,0.1298657492,ஜ1,0.1298657492,-0.8865053747
ஜ2,0.1240262969,ஜ2,0.1240262969,-0.906486223
ஜா,0.0402997104,ஜா,0.0402997104,-1.3946980748
ஜா1,0.0556567496,ஜா1,0.0556567496,-1.2544821604
ஜி,0.0207303037,ஜி,0.0207303037,-1.6833943354
ஜி1,0.0775821359,ஜி1,0.0775821359,-1.1102382681
ஜி2,0.0172642395,ஜி2,0.0172642395,-1.7628525478
ஜீ,0.0172476127,ஜீ,0.0172476127,-1.7632710086
ஜீ1,0.0151791135,ஜீ1,0.0151791135,-1.8187535916
ஜீ2,0.0143638473,ஜீ2,0.0143638473,-1.8427292204
ஜு,0.0036485335,ஜு,0.0036485335,-2.4378816618
ஜு1,0.0084328409,ஜு1,0.0084328409,-2.0740260933
ஜு2,0.0030385062,ஜு2,0.0030385062,-2.5173398731
ஜூ,0.0036485335,ஜூ,0.0036485335,-2.4378816618
ஜூ2,0.0030385062,ஜூ2,0.0030385062,-2.5173398731
ஜெ,0.0033168486,ஜெ,0.0033168486,-2.4792743517
ஜெ1,0.0505970451,ஜெ1,0.0505970451,-1.2958748455
ஜே,0.0039802183,ஜே,0.0039802183,-2.4000931079
ஜே1,0.0084328409,ஜே1,0.0084328409,-2.0740260933
ஜை,0.003482691,ஜை,0.003482691,-2.4580850564
ஜொ,0.0003316849,ஜொ,0.0003316849,-3.4792742993
ஜோ,0.0069653821,ஜோ,0.0069653821,-2.1570550545
ஜோ1,0.0202388181,ஜோ1,0.0202388181,-1.6938148529
ஜௌ,0.0001658424,ஜௌ,0.0001658424,-3.7803044259
ஷ்,0.1149288038,ஷ்,0.1149288038,-0.9395711135
ஷ்1,0.128179181,ஷ்1,0.128179181,-0.8921825077
ஷ்2,0.095712944,ஷ்2,0.095712944,-1.0190293253
ஷ,0.1112802704,ஷ,0.1112802704,-0.9535818277
ஷ1,0.059029886,ஷ1,0.059029886,-1.2289280555
ஷ2,0.1455720678,ஷ2,0.1455720678,-0.836921949
ஷா,0.0339976981,ஷா,0.0339976981,-1.468550487
ஷா1,0.0151791135,ஷா1,0.0151791135,-1.8187535916
ஷி,0.0250422069,ஷி,0.0250422069,-1.6013274006
ஷி1,0.0134925454,ஷி1,0.0134925454,-1.8699061119
ஷி2,0.0208552014,ஷி2,0.0208552014,-1.6807856118
ஷீ,0.0044777456,ஷீ,0.0044777456,-2.3489405842
ஷீ1,0.010119409,ஷீ1,0.010119409,-1.9948448507
ஷீ2,0.0037290757,ஷீ2,0.0037290757,-2.4283988004
ஷு,0.0036485335,ஷு,0.0036485335,-2.4378816618
ஷு2,0.0030385062,ஷு2,0.0030385062,-2.5173398731
ஷூ,0.0013267394,ஷூ,0.0013267394,-2.8772143735
ஷூ2,0.0011049113,ஷூ2,0.0011049113,-2.9566725848
ஷெ,0.0004975273,ஷெ,0.0004975273,-3.3031830839
ஷே,0.0127698671,ஷே,0.0127698671,-1.8938136226
ஷே1,0.0067462727,ஷே1,0.0067462727,-2.1709361076
ஷை,0.0117748125,ஷை,0.0117748125,-1.9290459998
ஷை1,0.0084328409,ஷை1,0.0084328409,-2.0740260933
ஷொ,0.0003316849,ஷொ,0.0003316849,-3.4792742993
ஷோ,0.003482691,ஷோ,0.003482691,-2.4580850564
ஷோ1,0.0067462727,ஷோ1,0.0067462727,-2.1709361076
ஷௌ,0.0006633697,ஷௌ,0.0006633697,-3.1782443691
ஸ்,0.2053129281,ஸ்,0.2053129281,-0.6875837032
ஸ்1,0.4199554746,ஸ்1,0.4199554746,-0.3767967528
ஸ்2,0.1709850285,ஸ்2,0.1709850285,-0.7670419149
ஸ,0.0855746938,ஸ,0.0855746938,-1.0676546462
ஸ 2,0.0976465389,ஸ 2,0.0976465389,-1.0103431458
ஸ1,0.0252985226,ஸ1,0.0252985226,-1.5969048403
ஸா,0.0192377219,ஸா,0.0192377219,-1.7158463577
ஸா1,0.0269850907,ஸா1,0.0269850907,-1.5688761179
ஸி,0.0054728002,ஸி,0.0054728002,-2.2617904067
ஸி1,0.0219253862,ஸி1,0.0219253862,-1.6590527481
ஸி2,0.0045577592,ஸி2,0.0045577592,-2.3412486236
ஸீ,0.0014925819,ஸீ,0.0014925819,-2.8260618292
ஸீ1,0.0067462727,ஸீ1,0.0067462727,-2.1709361076
ஸீ2,0.0012430252,ஸீ2,0.0012430252,-2.9055200668
ஸு,0.0106139155,ஸு,0.0106139155,-1.9741243742
ஸு1,0.0067462727,ஸு1,0.0067462727,-2.1709361076
ஸு2,0.0088392906,ஸு2,0.0088392906,-2.053582588
ஸூ,0.005804485,ஸூ,0.005804485,-2.2362363068
ஸூ2,0.0048339871,ஸூ2,0.0048339871,-2.3156945129
ஸெ,0.0043119032,ஸெ,0.0043119032,-2.3653309974
ஸே,0.0026534789,ஸே,0.0026534789,-2.5761843615
ஸே1,0.0067462727,ஸே1,0.0067462727,-2.1709361076
ஸை,0.001160897,ஸை,0.001160897,-2.9352063111
ஸொ,0.001160897,ஸொ,0.001160897,-2.9352063111
ஸோ,0.0031510062,ஸோ,0.0031510062,-2.5015507423
ஹ்,0.0033168486,ஹ்,0.0033168486,-2.4792743517
ஹ்1,0.0084328409,ஹ்1,0.0084328409,-2.0740260933
ஹ்2,0.0027622783,ஹ்2,0.0027622783,-2.5587325683
ஹ,0.0268664736,ஹ,0.0268664736,-1.5707893338
ஹ1,0.048910477,ஹ1,0.048910477,-1.3105981017
ஹ2,0.0389481244,ஹ2,0.0389481244,-1.4095134515
ஹா,0.0109456004,ஹா,0.0109456004,-1.960760411
ஹா1,0.0354179316,ஹா1,0.0354179316,-1.4507768051
ஹி,0.0056386426,ஹி,0.0056386426,-2.2488254319
ஹி1,0.0236119544,ஹி1,0.0236119544,-1.6268680642
ஹி2,0.0046958732,ஹி2,0.0046958732,-2.3282836386
ஹீ,0.001160897,ஹீ,0.001160897,-2.9352063111
ஹீ1,0.0084328409,ஹீ1,0.0084328409,-2.0740260933
ஹீ2,0.0009667974,ஹீ2,0.0009667974,-3.0146645262
ஹு,0.0038143759,ஹு,0.0038143759,-2.4185765102
ஹு1,0.0067462727,ஹு1,0.0067462727,-2.1709361076
ஹு2,0.0031766201,ஹு2,0.0031766201,-2.4980347204
ஹூ,0.001160897,ஹூ,0.001160897,-2.9352063111
ஹூ2,0.0009667974,ஹூ2,0.0009667974,-3.0146645262
ஹூ2,0.0009667974,ஹூ2,0.0009667974,-3.0146645262
ஹெ,0.0003316849,ஹெ,0.0003316849,-3.4792742993
ஹெ1,0.0067462727,ஹெ1,0.0067462727,-2.1709361076
ஹே,0.003482691,ஹே,0.003482691,-2.4580850564
ஹே1,0.0084328409,ஹே1,0.0084328409,-2.0740260933
ஹை,0.0013267394,ஹை,0.0013267394,-2.8772143735
ஹை1,0.0118059772,ஹை1,0.0118059772,-1.9278980598
ஹொ,0.0001658424,ஹொ,0.0001658424,-3.7803044259
ஹோ,0.0033168486,ஹோ,0.0033168486,-2.4792743517
ஹோ1,0.010119409,ஹோ1,0.010119409,-1.9948448507
ஹௌ,0.0003316849,ஹௌ,0.0003316849,-3.4792742993
ா,8.3661123695,ா,8.3661123695,0.9225236935
ெ,2.2164521297,ெ,2.2164521297,0.345658356
ே  ,2.151538589,ே  ,2.151538589,0.3327491398
ை,3.5014640075,ை,3.5014640075,0.5442496665
